seq_no,meter_id,meter_disagg_start,meter_disagg_end,usage_interval_duration
3018,02a32d344e71ab3f86b601a65678ecb7b5a30cb5_AMI,1722470400,1725061500,15 minute
3019,02a3567c029e1fd32810011e9940320e61dccafb_AMI,1722470400,1725061500,15 minute
3020,02a3abb1856978e546b40e1ed9e2c6f47b32ca8a_AMI,1722470400,1725061500,15 minute
3021,02a44ad584b5ee7fee8746f0d5a17eb72ca72625_AMI,1722470400,1725061500,15 minute
3022,02a50a7517d18566388a366174c7cd3bad468653_AMI,1722470400,1725061500,15 minute
3023,02a550588245d6bfbd1853f4102921d639822a71_AMI,1722470400,1725061500,15 minute
3024,02a5a551cf7a5f4fde09c489250c4a7c5bbd0781_AMI,1722470400,1725061500,15 minute
3025,02a5ebee36f2c73ae7e1f35f8e298828a354028e_AMI,1722470400,1725061500,15 minute
3026,02a5fac578fcb19c77d989a391f665ae5a9d0ea1_AMI,1722470400,1725061500,15 minute
3027,02a5ffd44e949016a3f8894f1f54aacfcff08dc8_AMI,1722470400,1725061500,15 minute
3028,02a6022644603e69fd434eb7be94c80ec905edc6_AMI,1722470400,1725061500,15 minute
3029,02a626cc31166daca0605ac9841f47cab317c7bb_AMI,1722470400,1725061500,15 minute
3030,02a65779da8c2842e47631b22ac2d9b0e644fe8d_AMI,1722470400,1725061500,15 minute
3031,02a682377e2efced3ca486ced8a93405ae2be9e5_AMI,1722470400,1725061500,15 minute
3032,02a689ea472c72ad5e975a979c6008b48a3e2c57_AMI,1722470400,1725061500,15 minute
3033,02a6dfbaf982e73c83af960cb3ca178b5b929eb2_AMI,1722470400,1725061500,15 minute
3034,02a6f90bd2e18f8c2e7667714b8ba3e638dc96c5_AMI,1722470400,1725061500,15 minute
3035,02a70ca7ebe51fb1bf7ae49bfdfc560ee293dda2_AMI,1722470400,1725061500,15 minute
3036,02a73f0ed1c1248ef5d7abba6fd8b16378b96bc6_AMI,1722470400,1725061500,15 minute
3037,02a767a7398395de8950d8bea6c9c4ecad249dba_AMI,1722470400,1725061500,15 minute
3038,02a77ca0373caefeb154c81e9e70bc3bd346276d_AMI,1722470400,1725061500,15 minute
3039,02a78e78196c135ffa2afa20259f1233fd69fd44_AMI,1722470400,1725061500,15 minute
3040,02a7ae19e9f5954ead988724fcf26d0a4c6df0a9_AMI,1722470400,1725061500,15 minute
3041,02a7dfb6121aabc878907d901f9c3ce6bebdd790_AMI,1722470400,1725061500,15 minute
3042,02a927bc77032b689583e47a93879cb0e70a4e86_AMI,1722470400,1725061500,15 minute
3043,02a943fa972948835b96feea8df926ce56d2e7a6_AMI,1722470400,1725061500,15 minute
3044,02a95d8f1fa25f41781f8471d6060b164c48159f_AMI,1722470400,1725061500,15 minute
3045,02a97c0769678659175b806500c6ed0169ac2dd6_AMI,1722470400,1725061500,15 minute
3046,02a9a45cf074a154208d161ea11829b07a0d47c8_AMI,1722470400,1725061500,15 minute
3047,02a9fc1e7c4e05bdc6aa5e1e27557328b754e5eb_AMI,1722470400,1725061500,15 minute
3048,02aa3c54bdad142951af2844c985af5012407a58_AMI,1722470400,1725061500,15 minute
3049,02aac6d9ddf79fe2e4328351edaa5393554dcde8_AMI,1722470400,1725061500,15 minute
3050,02aae1d88a7fd707b2358ecf53f131a0259a06c0_AMI,1722470400,1725061500,15 minute
3051,02ab086cf83c5f913f7b4f17b0cd750a6952109e_AMI,1722470400,1725061500,15 minute
3052,02ab2ed1549774af49605350f29664d85c7f602b_AMI,1722470400,1725061500,15 minute
3053,02ab3ba6a9da7b804f8b75683dc193d346991fcc_AMI,1722470400,1725061500,15 minute
3054,02ab4f34d317f64d6be47e58db15110f728530e2_AMI,1722470400,1725061500,15 minute
3055,02ab6866afcff02dc4dd689d5918f7c556aff7c6_AMI,1722470400,1725061500,15 minute
3056,02ab7ceb2fb05f75f3c23bbaa0b224b1b1a20faf_AMI,1722470400,1725061500,15 minute
3057,02abeda9c41935a786f16a46acd649612e18903c_AMI,1722470400,1725061500,15 minute
3058,02ac2b4bd0f6b419317f4fd108ca6037eb0a6071_AMI,1722470400,1725061500,15 minute
3059,02ac4270ba34f8b95a1de8556c66f3e2594a0b7d_AMI,1722470400,1725061500,15 minute
3060,02acd62105f0c80eb21933ce98bde1e4b6938c19_AMI,1722470400,1725061500,15 minute
3061,02acf8758568c969f43acb83504186519ab4adeb_AMI,1722470400,1725061500,15 minute
3062,02ad09419114a93044397da3165f25c35c17a824_AMI,1722470400,1725061500,15 minute
3063,02ad21f7c24c8868fb7e0c3ce181706708b5f488_AMI,1722470400,1725061500,15 minute
3064,02ad848f8b440b15744319468e3d00cc6cd39535_AMI,1722470400,1725061500,15 minute
3065,02ae0dd1a467f367ef3aa776e60a83a82180bda1_AMI,1722470400,1725061500,15 minute
3066,02aea71fc03e5dbc46eaccc64be478e70c06a8ea_AMI,1722470400,1725061500,15 minute
3067,02aebaa09218ff80f809677f53b5e1ad98302060_AMI,1722470400,1725061500,15 minute
3068,02aed585abfc8149ee94f2ca161872be8bd1fdfa_AMI,1722470400,1725061500,15 minute
3069,02aed5c7f694c744d4a26aaa750ac1490060fbba_AMI,1722470400,1725061500,15 minute
3070,02aedc2d10ce24376739ff5aa4bd2304908b7b35_AMI,1722470400,1725061500,15 minute
3071,02af1b25f0b79d68e3d0d698e9aed265a6e51f69_AMI,1722470400,1725061500,15 minute
3072,02af8f155b6658a6978064956ee9425e430b7a0c_AMI,1722470400,1725061500,15 minute
3073,02afccf3f445c7463f7a728f61677ba20f258f50_AMI,1722470400,1725061500,15 minute
3074,02b09c6ea981b62c70452c52e0456d271c4144fc_AMI,1722470400,1725061500,15 minute
3075,02b0bd9fe8f3ad6b390061f32828688b70e7d7d3_AMI,1722470400,1725061500,15 minute
3076,02b0f68861ba57d41d539b938ea18ef324ea5242_AMI,1722470400,1725061500,15 minute
3077,02b17773b81da3ae4a36321efda3bf11b0ce9383_AMI,1722470400,1725061500,15 minute
3078,02b1b51490efafc8a74daceace72516e1fca49da_AMI,1722470400,1725061500,15 minute
3079,02b1cec190feaf55398d846d5070bf47d92779bc_AMI,1722470400,1725061500,15 minute
3080,02b1fd70d5c1cdb197383eba87651bcacd46d6d6_AMI,1722470400,1725061500,15 minute
3081,02b21e1c10a860fbf5fadca901c5c34793991507_AMI,1722470400,1725061500,15 minute
3082,02b243c7c9094cfc494069399f652875fec9983a_AMI,1722470400,1725061500,15 minute
3083,02b24940504fae70bc6aa29101380ad4e311c351_AMI,1722470400,1725061500,15 minute
3084,02b24dce3e5e0b73c05ccef760a1771235d865ac_AMI,1722470400,1725061500,15 minute
3085,02b25260034eb9910d110090ce03e67b021fb7a3_AMI,1722470400,1725061500,15 minute
3086,02b2b0fb386a9e27397b809d4a7494f1e38335f3_AMI,1722470400,1725061500,15 minute
3087,02b39209551842709b7ba0a256776cac84d53d48_AMI,1722470400,1725061500,15 minute
3088,02b41c2457730ba73903656accf55740408f0f3c_AMI,1722470400,1725061500,15 minute
3089,02b451281d7b5a7eb7ced783f8d4473bb43bd26a_AMI,1722470400,1725061500,15 minute
3090,02b45ed39a2ed52af92aeca8483de68bbadcd479_AMI,1722470400,1725061500,15 minute
3091,02b476e462f4048acd01ccd5a4961580d018d745_AMI,1722470400,1725061500,15 minute
3092,02b4a33f0ced65c993c0aa19adf678f00c4cb11b_AMI,1722470400,1725061500,15 minute
3093,02b4cdb8ae5ec78a2e12251ab14ad2e8118ec7d1_AMI,1722470400,1725061500,15 minute
3094,02b571071a3b886c1a81b69e9a70c2f8d25d9758_AMI,1722470400,1725061500,15 minute
3095,02b573d7492cb9aae1410843c6543ef01fbe19fc_AMI,1722470400,1725061500,15 minute
3096,02b57f7c72b7ec3a9a3af4e1a95af9848965452e_AMI,1722470400,1725061500,15 minute
3097,02b583be343e2010cc9acd5b3dfb4fb4d9d12d24_AMI,1722470400,1725061500,15 minute
3098,02b5d9edd048c5d9311bbe4029f81185702abc4e_AMI,1722470400,1725061500,15 minute
3099,02b5f2603f9f11c5e76933670e631562304299a0_AMI,1722470400,1725061500,15 minute
3100,02b66f4c646c62e7500c764f7eb827ce601f3d0d_AMI,1722470400,1725061500,15 minute
3101,02b6d14b8a2594c06b252df6bdad85b7a75cc513_AMI,1722470400,1725061500,15 minute
3102,02b711f97823a738e8c0e88dc9cd0ae2dee4af6a_AMI,1722470400,1725061500,15 minute
3103,02b73a33cddb0892a8d5209eba6278fdf3fa86c2_AMI,1722470400,1725061500,15 minute
3104,02b76e098ed63fbf274881fc7f65f2aa57909530_AMI,1722470400,1725061500,15 minute
3105,02b7cc73f60c9ddf8ab72f4d637fcf67359f4426_AMI,1722470400,1725061500,15 minute
3106,02b84925477eaf848473600f549542e2bf202bbd_AMI,1722470400,1725061500,15 minute
3107,02b93ec8be14c4643d11715f700a149360441e0a_AMI,1722470400,1725061500,15 minute
3108,02b94217d8b09c60accde21bfe3250b13e7fed11_AMI,1722470400,1725061500,15 minute
3109,02b9892934c0b5be8f7423149d125623d3fc5c39_AMI,1722470400,1725061500,15 minute
3110,02b9a95eee31f2ffef2920599fb5bf64bedceb8b_AMI,1722470400,1725061500,15 minute
3111,02b9ba286df68904f54039b2556f8035f56aaea5_AMI,1722470400,1725061500,15 minute
3112,02b9bb37e0c58129e0a03ec2a862f31513c328d1_AMI,1722470400,1725061500,15 minute
3113,02ba0dc192c009e8ff63ac3c56d1375d9c86df85_AMI,1722470400,1725061500,15 minute
3114,02ba4e4b163b37a7008d8f2b22989e70ee409437_AMI,1722470400,1725061500,15 minute
3115,02ba5a2cc2b4a465ef2af104d24a8d3f4206e1db_AMI,1722470400,1725061500,15 minute
3116,02ba61ddd0396f41d2e5347a07a26d67b643e52f_AMI,1722470400,1725061500,15 minute
3117,02ba83309627442342d44791a5a23960f892fc29_AMI,1722470400,1725061500,15 minute
3118,02baf2d22e696dacb4a8694df4c41f043af80c15_AMI,1722470400,1725061500,15 minute
3119,02bb75dc1cfe0938329d0f266f0a57bb00598ed4_AMI,1722470400,1725061500,15 minute
3120,02bbcdae9cede5314091d2b5dde9b2f6ba5c27b6_AMI,1722470400,1725061500,15 minute
3121,02bbdae9e23981c2abfc6a8331326e34de479165_AMI,1722470400,1725061500,15 minute
3122,02bbf4afcbf9bbebd78a19d850e3373b0610d6e9_AMI,1722470400,1725061500,15 minute
3123,02bbf64d27bd104a9954bc2320627080680dd419_AMI,1722470400,1725061500,15 minute
3124,02bbf7b67a21b13c291eca66adf72360dce697cd_AMI,1722470400,1725061500,15 minute
3125,02bcc425b01ac30d9272fcbc89c0a7aa640d217d_AMI,1722470400,1725061500,15 minute
3126,02bd19d0c753fef80370e56fd9919977eb8e39f9_AMI,1722470400,1725061500,15 minute
3127,02bd38acb76d9126f249b1c0b12a33df33b987f6_AMI,1722470400,1725061500,15 minute
3128,02bdcbfb155ecd9c7d1bc5c19882239476f89ac5_AMI,1722470400,1725061500,15 minute
3129,02be3abcb2e5c43d41154afc4ab9bc18dbf83ffc_AMI,1722470400,1725061500,15 minute
3130,02be98995ab8c93f116369fe2cef6f4399667060_AMI,1722470400,1725061500,15 minute
3131,02bea8b87a6dad50a0a1b598ba3f55d087257a2d_AMI,1722470400,1725061500,15 minute
3132,02beb1b1b8f6dfee947ca6c80a33349624bac494_AMI,1722470400,1725061500,15 minute
3133,02bf273a176ea60e131e4e41a98855c61d6139fd_AMI,1722470400,1725061500,15 minute
3134,02bf478f9d90a1c7c7280dc8c7ba6cf64b337923_AMI,1722470400,1725061500,15 minute
3135,02c0229bf20b51d19d5b828d703e1a40bff52f14_AMI,1722470400,1725061500,15 minute
3136,02c029833772e3de9cf6174610119a7ce6916c17_AMI,1722470400,1725061500,15 minute
3137,02c02da0737b184911dcef3c744aa004f425ac17_AMI,1722470400,1725061500,15 minute
3138,02c043bf1d7237947249ea3cc0874af2dc6b881a_AMI,1722470400,1725061500,15 minute
3139,02c04c7473386ed242ba43c24befd7577bd97be3_AMI,1722470400,1725061500,15 minute
3140,02c099927635698a27d7696895424f2433f0cb3e_AMI,1722470400,1725061500,15 minute
3141,02c0d3b306caa606cdacd275b1e3a9f73896f725_AMI,1722470400,1725061500,15 minute
3142,02c0d59fc1c9fb862a9d9cc922fc199f451e8448_AMI,1722470400,1725061500,15 minute
3143,02c1bccb0292808e3347a924cec85ca128af20f3_AMI,1722470400,1725061500,15 minute
3144,02c1c0cf773441868f3300f07f33f146cc678f45_AMI,1722470400,1725061500,15 minute
3145,02c1c25656d5e6d0487c568db0dd5889d8cd5547_AMI,1722470400,1725061500,15 minute
3146,02c1ca2cbb0f467ffa7edfc080476fdf22c7d081_AMI,1722470400,1725061500,15 minute
3147,02c229a3c028ea2d95106cd4bca94754aec69565_AMI,1722470400,1725061500,15 minute
3148,02c26e3fdaa7b431e4957b0fdfe9faf3cfd4b1ff_AMI,1722470400,1725061500,15 minute
3149,02c2ba7728ed1d00702f5776416da10f01a2a70b_AMI,1722470400,1725061500,15 minute
3150,02c2ba8ba9afa87a3504b9f1cc01d867bfc78d53_AMI,1722470400,1725061500,15 minute
3151,02c3140513289f17daf4dc0f99b88b4e5b9c5ec0_AMI,1722470400,1725061500,15 minute
3152,02c3c08de93318f6f000a7796bcfa200ed8eb637_AMI,1722470400,1725061500,15 minute
3153,02c3eace8146b881c4c28f83f7e1e1a47e324467_AMI,1722470400,1725061500,15 minute
3154,02c40cba8489d1bc1375886b5fea165d2f72efd1_AMI,1722470400,1725061500,15 minute
3155,02c42618def718641d7875a656f4c785e5f0ee82_AMI,1722470400,1725061500,15 minute
3156,02c42e77f52f773952362152a45b8cae83b54d26_AMI,1722470400,1725061500,15 minute
3157,02c43eca3534d9c1b6b5f4eae589324898c69448_AMI,1722470400,1725061500,15 minute
3158,02c44930789a7d77bdec7dbc2d2092b226c2757f_AMI,1722470400,1725061500,15 minute
3159,02c4b88d2bb5020c95d13485efab833640593e06_AMI,1722470400,1725061500,15 minute
3160,02c508f315f14be7037ec336bd0ee3a541a6cd67_AMI,1722470400,1725061500,15 minute
3161,02c5b2204baa793bbaf7494c52fa0dda8fb1ad7d_AMI,1722470400,1725061500,15 minute
3162,02c5ba212d38e1da72243c42380efa1814a846fc_AMI,1722470400,1725061500,15 minute
3163,02c66cde5a18a1377077325df28691a7502e96d7_AMI,1722470400,1725061500,15 minute
3164,02c6a34ee3469de4a074823ab8036a45f523cc8c_AMI,1722470400,1725061500,15 minute
3165,02c6adcd34a63982bfda7599bff1463f8c6f9f54_AMI,1722470400,1725061500,15 minute
3166,02c71dc6be4031335900e16df2175f64d0793bce_AMI,1722470400,1725061500,15 minute
3167,02c77a0b0f4176ace4f02f4cb47dfd63997ff269_AMI,1722470400,1725061500,15 minute
3168,02c787981500ad648409cc2703a8daf7af8a7c0b_AMI,1722470400,1725061500,15 minute
3169,02c7889aa93ebaf58d045dabe7c98249c2ce657e_AMI,1722470400,1725061500,15 minute
3170,02c7acf716661aa96eaa43362d0101402961ab9b_AMI,1722470400,1725061500,15 minute
3171,02c7c61799af1606a6ddcb8f2bd29fc45f844696_AMI,1722470400,1725061500,15 minute
3172,02c82afaeff211aad199ef88200571b99dd0f9aa_AMI,1722470400,1725061500,15 minute
3173,02c835a2ff4029f2d3ccdbe232efed934ed15964_AMI,1722470400,1725061500,15 minute
3174,02c8c29b587abc2440f70622a1a0e48a0009bae6_AMI,1722470400,1725061500,15 minute
3175,02c8fce7dc5a4eda7d49ca3fb37c07b6db84553f_AMI,1722470400,1725061500,15 minute
3176,02c987532be0f7adf6e037589ae624658aa04114_AMI,1722470400,1725061500,15 minute
3177,02c99d1c306ccd87cc409e8323426059d02ac97d_AMI,1722470400,1725061500,15 minute
3178,02c9b7a3e25fe6c7273621dadcf4e461dd9272ae_AMI,1722470400,1725061500,15 minute
3179,02ca18162b84c0232850784ba00989796511ad01_AMI,1722470400,1725061500,15 minute
3180,02ca19b1e4956d345ee1a1d59928aea497b00531_AMI,1722470400,1725061500,15 minute
3181,02ca6bcff0c5bc8d0ad1a596097d0def488f290a_AMI,1722470400,1725061500,15 minute
3182,02caa4d11af41ad6852839f8c2491fc234cfa958_AMI,1722470400,1725061500,15 minute
3183,02cab4e5a76c1147ab62014c70d3680662ed6bc7_AMI,1722470400,1725061500,15 minute
3184,02cadd555e3e32133be63f3932ce9995ff66b23e_AMI,1722470400,1725061500,15 minute
3185,02caeda6c4a8771f49445c3b099ca6e1fe7ad33c_AMI,1722470400,1725061500,15 minute
3186,02caf9c2d1b9cbad05b9d5b32e1c36be89437713_AMI,1722470400,1725061500,15 minute
3187,02cb5211724f5ab81d0b4d12fcf060f17695e909_AMI,1722470400,1725061500,15 minute
3188,02cbaf88380848406c491002b324846495607a81_AMI,1722470400,1725061500,15 minute
3189,02cbb235292f528d1caf2345229b18c9f4f57706_AMI,1722470400,1725061500,15 minute
3190,02cc7c22dc00ebac516cf582c2c108bed2194032_AMI,1722470400,1725061500,15 minute
3191,02cc8316b24a1011ce7f83a0322e3e7a38074c3a_AMI,1722470400,1725061500,15 minute
3192,02cc8aecba8ebd860ea42159d366df621c71c35a_AMI,1722470400,1725061500,15 minute
3193,02ccc85826f45f922a7bb86ea57d18af39782444_AMI,1722470400,1725061500,15 minute
3194,02ccc89ccd3b188445d596778350323107baab3b_AMI,1722470400,1725061500,15 minute
3195,02cce9300df8607be751ba03ae11fbaeb064c5ce_AMI,1722470400,1725061500,15 minute
3196,02cd7ad48b5751985cd498780f151faddc435a1a_AMI,1722470400,1725061500,15 minute
3197,02cdcc80f14a5e5f9aef7ee3560f8cd51e3d2248_AMI,1722470400,1725061500,15 minute
3198,02cdd14a254de90b079ec51732087caaee5e13af_AMI,1722470400,1725061500,15 minute
3199,02ce4c3d13164bd349cc391a6f273226a8d96c06_AMI,1722470400,1725061500,15 minute
3200,02ce889ff3fad163f59cc02fe9b206799b844b9c_AMI,1722470400,1725061500,15 minute
3201,02ce93a22fbc5f7eb556fb3d1e5b608f814f31df_AMI,1722470400,1725061500,15 minute
3202,02ce9ee7cc8af86a062719c9f2fed40aa665e144_AMI,1722470400,1725061500,15 minute
3203,02cea8fb4c4b0e568c7f6d3bac0c192e25d5574f_AMI,1722470400,1725061500,15 minute
3204,02ced521c63bcc3847ded90bce70f0ecac307a5a_AMI,1722470400,1725061500,15 minute
3205,02cf5987a3ef08f7ca9dbf1a32b4abf5e8b52a1c_AMI,1722470400,1725061500,15 minute
3206,02cf79080bfdd0dde4cde83730fa18ecd17ff9bf_AMI,1722470400,1725061500,15 minute
3207,02cfb019700c3ab8bb6749ae64d4d54cd0ea893d_AMI,1722470400,1725061500,15 minute
3208,02d006f209a305a849e8abbd4b7abf944f4b6d6d_AMI,1722470400,1725061500,15 minute
3209,02d01eed2f26bbf45f38da928931a869aa5da91a_AMI,1722470400,1725061500,15 minute
3210,02d03dcf5e7fcdfb6db150cf03ab619f43fe9f10_AMI,1722470400,1725061500,15 minute
3211,02d04083406cfe385a54d896a53148848e8e8b0a_AMI,1722470400,1725061500,15 minute
3212,02d054283dff36a5adc526a1425971daba09496e_AMI,1722470400,1725061500,15 minute
3213,02d062e6f4e4ada8bb8940aaa22a8e9b9e8443a8_AMI,1722470400,1725061500,15 minute
3214,02d07592c2e9aa8241ff66b1a4833525741196f0_AMI,1722470400,1725061500,15 minute
3215,02d092e15bc3a0c047c09d6961f59278dcb389e4_AMI,1722470400,1725061500,15 minute
3216,02d0be53128c59d40cde253067f53bdcb85eac5e_AMI,1722470400,1725061500,15 minute
3217,02d0e36105b48d56c1f21dc6170169899c54612a_AMI,1722470400,1725061500,15 minute
3218,02d11ebbbe707bec1fe838c82f5e9cfcea3e1f7c_AMI,1722470400,1725061500,15 minute
3219,02d12aeb5db23a4964e1eca444a7a27569339ebc_AMI,1722470400,1725061500,15 minute
3220,02d1a7de662d83a6846424048ca3ebd20ecb5c2f_AMI,1722470400,1725061500,15 minute
3221,02d2026ad372792130f1402753c89dd7633ca076_AMI,1722470400,1725061500,15 minute
3222,02d237a503cf15f0eba774dac5f1a3323730d737_AMI,1722470400,1725061500,15 minute
3223,02d296337eaf5511c5e62d06d2494ea75051dd5e_AMI,1722470400,1725061500,15 minute
3224,02d2d659c759c20060cae94477a928aae261c0a7_AMI,1722470400,1725061500,15 minute
3225,02d34b8519cb3277a8d5eb26ceb41b609647e643_AMI,1722470400,1725061500,15 minute
3226,02d37a2fda7aca5d1db7ae916c41958321eee335_AMI,1722470400,1725061500,15 minute
3227,02d4b1fb683e64dfa214d4ab7e1a548e3b8e7bc7_AMI,1722470400,1725061500,15 minute
3228,02d522087bb78ea6a3f35b1f36074bf01c8309ac_AMI,1722470400,1725061500,15 minute
3229,02d5316d070f88cd372ee0440e918b7bd5d25477_AMI,1722470400,1725061500,15 minute
3230,02d5d31a2fc60535243f6ff849fcb60dc8179ae4_AMI,1722470400,1725061500,15 minute
3231,02d5f18c4bc748135a9eeaad68c38c2c166c3c51_AMI,1722470400,1725061500,15 minute
3232,02d60524ab9634ea3bbe57f65468afd9194eb9c9_AMI,1722470400,1725061500,15 minute
3233,02d6af4e5d8b725771582c22873fa08657e4ff31_AMI,1722470400,1725061500,15 minute
3234,02d6dde417a7171d4784d472475e66a930ce54ef_AMI,1722470400,1725061500,15 minute
3235,02d764d34a8c24756b32802170ce967c29db2b14_AMI,1722470400,1725061500,15 minute
3236,02d7771b88ce4ad2b1f707c6dde2d246f439a282_AMI,1722470400,1725061500,15 minute
3237,02d7a0bdc790a742a50b2133840629caf0ccf021_AMI,1722470400,1725061500,15 minute
3238,02d7a3e8c41121d1167e194d8b5e83fb2e3f5418_AMI,1722470400,1725061500,15 minute
3239,02d7c2745cb340fad83da7b9c341e2026a7825a7_AMI,1722470400,1725061500,15 minute
3240,02d7f278c1b0311e4b0fc0887b563b2d87da2a17_AMI,1722470400,1725061500,15 minute
3241,02d8440725aa79928f5a9257cf36bb7437c26046_AMI,1722470400,1725061500,15 minute
3242,02d87861eb66e7ab6b40518ec9c1db29dc5b0fc6_AMI,1722470400,1725061500,15 minute
3243,02d87e6ec5f23e87634c136f7c603a35dcdb69b8_AMI,1722470400,1725061500,15 minute
3244,02d88bc277d51c77a484cb3ab17a73869664ebd1_AMI,1722470400,1725061500,15 minute
3245,02d903a260b7d229af93b4eca10cb09f8d52cadd_AMI,1722470400,1725061500,15 minute
3246,02d942a1b3b5a460ed031d9265614e967637f299_AMI,1722470400,1725061500,15 minute
3247,02d9765178373c3c61a66365cce66445c92620e5_AMI,1722470400,1725061500,15 minute
3248,02d989e2c540a76b12d086efb340d750d1831263_AMI,1722470400,1725061500,15 minute
3249,02d9e59b58c440f7eb12c3206a583339f4d2e6c7_AMI,1722470400,1725061500,15 minute
3250,02da019f4bef60efbaea610494a973078be77872_AMI,1722470400,1725061500,15 minute
3251,02da1cdd764e1c5b6e61111a8ad0f31df180df8b_AMI,1722470400,1725061500,15 minute
3252,02da2bdb549dee184737d062cd7a148373742c48_AMI,1722470400,1725061500,15 minute
3253,02da4d99dce63e43bab462106ff1704884f7ca86_AMI,1722470400,1725061500,15 minute
3254,02dab4f9b1cb303d245d472f8a3a1ae1bed854f4_AMI,1722470400,1725061500,15 minute
3255,02dade6ed6ccfefc834a3d9d98278c55545b203e_AMI,1722470400,1725061500,15 minute
3256,02daec5f44cb41ece48609ad817acfa448775820_AMI,1722470400,1725061500,15 minute
3257,02db76b4d20da338185664558f738c579bc9ac3a_AMI,1722470400,1725061500,15 minute
3258,02db9f9f83eef1438d7f84e6f1d75e38a4a49a1a_AMI,1722470400,1725061500,15 minute
3259,02dbbb289e1bf9665192eccae6aa0357c48ef69c_AMI,1722470400,1725061500,15 minute
3260,02dbf886e387ef5cd8a4555c3e578d963fe76d9a_AMI,1722470400,1725061500,15 minute
3261,02dc6939b5e9e90e427d4e3481133635bf48a55d_AMI,1722470400,1725061500,15 minute
3262,02dcf61460b2222a65027c1bd76c2059d4375b48_AMI,1722470400,1725061500,15 minute
3263,02dd324612bbc9b1cda8ebe9b1aeea7e8473686c_AMI,1722470400,1725061500,15 minute
3264,02dd4bf894648c4b9a370add26953a1ddfc34e94_AMI,1722470400,1725061500,15 minute
3265,02dd73bd0a20ab12265cac7187cd8fdb44d6250e_AMI,1722470400,1725061500,15 minute
3266,02dd98176bc2147231ffae8ba093d6bdba0cd829_AMI,1722470400,1725061500,15 minute
3267,02dddf7f1e69060bc087aa1e5ea63e56affc21bd_AMI,1722470400,1725061500,15 minute
3268,02de0cbda8df403d9f04a39e288b2243dbad9863_AMI,1722470400,1725061500,15 minute
3269,02de223906f64135c984a52272edff4c9b56c8c4_AMI,1722470400,1725061500,15 minute
3270,02de333b30bfd2cf0131cafe53581a36efae6196_AMI,1722470400,1725061500,15 minute
3271,02de33a41210912f767952498f0912eb19eabe33_AMI,1722470400,1725061500,15 minute
3272,02de4dd43f030ac67af2fd12ddb6520214068829_AMI,1722470400,1725061500,15 minute
3273,02de6b7392c44607750390298fea127422f89114_AMI,1722470400,1725061500,15 minute
3274,02dea3d81f082405cbad8dce2433d9acda29bb22_AMI,1722470400,1725061500,15 minute
3275,02df29e360a69253c74a5854ab01ca5a43ba9518_AMI,1722470400,1725061500,15 minute
3276,02df4a3c1e3a61d1dba2c73215906b15cea027f3_AMI,1722470400,1725061500,15 minute
3277,02dfb54fe58227743837ffb9103c22561bd8a6ad_AMI,1722470400,1725061500,15 minute
3278,02dfe5624c58c6be50318d83e767ee4e0e7e9577_AMI,1722470400,1725061500,15 minute
3279,02e009caefebdb4c6ce8dbb5aece6f21feea475e_AMI,1722470400,1725061500,15 minute
3280,02e05f36aafb91207c7e91a817495d75eeec8f3c_AMI,1722470400,1725061500,15 minute
3281,02e06f048c875be4e1302aa59bf4aaa0684cd721_AMI,1722470400,1725061500,15 minute
3282,02e0aa19f54238b004d546f2f3c10fae36632c80_AMI,1722470400,1725061500,15 minute
3283,02e0ad378fb935ec7f416fb638d0fa594604a53e_AMI,1722470400,1725061500,15 minute
3284,02e0d1688a26826a0bdb74ef88948dd5d08d7709_AMI,1722470400,1725061500,15 minute
3285,02e0df443ef8c99ada7f4811e59fd6cb7bb60417_AMI,1722470400,1725061500,15 minute
3286,02e107c528182c78331bccdca533d3369f3a0cf8_AMI,1722470400,1725061500,15 minute
3287,02e13bf517a21c967616ad0c41d50de4aa96675f_AMI,1722470400,1725061500,15 minute
3288,02e1b1e211d1827355944af48b6404e97ba6957e_AMI,1722470400,1725061500,15 minute
3289,02e1b9c6bf92dcc6cf46b76b1499f37479382786_AMI,1722470400,1725061500,15 minute
3290,02e218dae2378a74f0e58986d69fb197c83c2d30_AMI,1722470400,1725061500,15 minute
3291,02e235a35de75158e9aa99858d6596ea3fc84362_AMI,1722470400,1725061500,15 minute
3292,02e27665b95d8be04020f506a52e3bfd5787565e_AMI,1722470400,1725061500,15 minute
3293,02e3123da72892e3365cb2e918eb21306ec9a584_AMI,1722470400,1725061500,15 minute
3294,02e3308e4d648c4291617366efad9e8da6b415c5_AMI,1722470400,1725061500,15 minute
3295,02e33a36a9f1690dace1ad695cfe7590dc172e29_AMI,1722470400,1725061500,15 minute
3296,02e38be590fbea44068971717819e208fdecde4a_AMI,1722470400,1725061500,15 minute
3297,02e39195eeb27cbffbf1678d5f769ed713bba2dc_AMI,1722470400,1725061500,15 minute
3298,02e39ac8ba60c54f29f67b4766d1a3e73c350506_AMI,1722470400,1725061500,15 minute
3299,02e39bab517f5cbf2dc2c2483884d40f1c44a48b_AMI,1722470400,1725061500,15 minute
3300,02e3b94fd9bafe0f1e4a890ea811e586a0b35b33_AMI,1722470400,1725061500,15 minute
3301,02e3efbdb9ecf726f3ea09097ff5fecc5c59a3c8_AMI,1722470400,1725061500,15 minute
3302,02e4119696c8d1063f46e6cfa9a5bb60977b3367_AMI,1722470400,1725061500,15 minute
